qid,pid,score
134,1128033,0.140625
134,948379,0.23046875
134,792932,0.1396484375
134,491947,0.2294921875
134,180499,-0.125
134,803676,-0.50390625
134,555769,-1.84375
134,1083258,0.2470703125
134,396531,0.279296875
134,1229586,-0.05810546875
134,1078954,0.02978515625
134,1401802,-1.609375
134,1647714,0.21875
134,1604583,0.0791015625
134,792697,0.025634765625
134,1211810,-0.66015625
134,1285047,0.1064453125
134,1047483,-0.345703125
135,941523,0.390625
135,1031394,0.6953125
135,1492525,0.3828125
135,815751,0.70703125
135,1497249,0.291015625
135,830847,0.326171875
135,1389779,0.373046875
135,1770064,0.10498046875
135,1816056,0.1552734375
136,1972600,-0.08544921875
136,750125,0.21484375
136,648899,-0.1259765625
136,1432045,0.05615234375
136,1568855,-0.2119140625
136,851239,-0.36328125
136,1465554,-0.0966796875
136,1054698,0.123046875
136,1714411,0.427734375
136,1466733,0.1748046875
136,584775,-0.150390625
136,1888144,0.0185546875
136,218305,0.185546875
136,347579,0.0458984375
136,1812726,-0.0947265625
136,597909,0.050537109375
136,612888,0.004180908203125
136,441991,-0.06640625
136,1795942,-0.1474609375
136,730492,0.328125
136,140680,-0.12890625
136,1230848,0.275390625
136,1828042,0.263671875
136,1928935,0.169921875
136,1836485,0.06884765625
136,143514,0.1875
136,569310,-0.52734375
136,757184,-0.0220947265625
136,238960,-0.09765625
136,1240035,-0.0966796875
136,1889898,-0.291015625
136,793436,0.05712890625
136,1757786,-0.0159912109375
136,615211,0.22265625
136,178510,0.31640625
136,1975402,0.09814453125
136,60267,-0.061767578125
136,712905,-0.076171875
136,154468,0.07275390625
136,1210253,-0.0081787109375
136,335563,0.19921875
136,1860643,0.09375
136,80315,-0.10546875
136,386977,-0.058349609375
136,1664283,0.03857421875
136,1380336,0.1748046875
136,1307111,-0.65625
136,1311405,-0.3671875
136,1619697,0.09521484375
136,1244304,-0.306640625
136,1027186,0.044921875
136,900466,0.134765625
136,1231273,0.0859375
136,799679,0.25390625
136,1651671,-0.2216796875
136,873391,-0.00811767578125
136,1060569,-0.69921875
136,989819,-0.515625
136,1116204,0.177734375
136,993705,0.1259765625
136,1939875,0.17578125
136,1975309,-0.12255859375
136,823677,0.03515625
137,358082,0.3671875
137,1003485,-0.310546875
137,1580112,0.177734375
137,578014,-0.1689453125
137,1578447,0.2119140625
137,1603503,-0.068359375
137,1725253,0.0031280517578125
137,762957,-0.061279296875
137,1223305,0.26953125
137,1294775,-0.32421875
137,163307,0.06298828125
137,233798,0.1748046875
137,1075836,0.032470703125
137,539266,0.09375
137,1761523,-0.263671875
137,725567,-0.005035400390625
137,166550,0.042236328125
137,114898,-0.177734375
137,307234,-0.0020751953125
137,463431,0.1533203125
137,1978294,-0.142578125
137,1446463,0.130859375
137,334308,0.341796875
137,677935,-0.12109375
137,55711,0.1591796875
137,973830,-0.318359375
137,346308,-0.6015625
137,1112981,-0.04638671875
137,1615620,0.042724609375
137,1868205,0.10400390625
137,1919081,0.265625
137,1046824,0.2578125
137,443503,-0.265625
137,319306,0.3515625
137,603430,-0.003082275390625
137,994016,0.047607421875
137,1856448,0.11669921875
137,1742663,0.318359375
137,1834869,0.283203125
137,1855112,-0.078125
137,1685449,-0.478515625
137,1904577,-0.061767578125
137,755047,0.125
137,1321688,-0.18359375
137,1379653,-0.030029296875
137,475705,0.103515625
137,1036267,-0.65625
137,1349593,-0.12451171875
137,873301,0.08642578125
137,1500787,0.0634765625
137,1574740,-0.30078125
137,1025724,0.22265625
137,1612693,-0.1982421875
137,1941857,-0.0673828125
137,1271792,0.11767578125
137,1787136,0.2099609375
137,1520768,0.28125
137,1020578,-0.328125
137,1667960,-0.06103515625
137,1358990,-0.7109375
137,1142957,0.048583984375
137,1291169,-0.0078125
137,1946190,-0.00958251953125
137,1238688,-0.0269775390625
137,1231415,0.341796875
137,1016961,-0.234375
137,1289803,0.328125
137,1641028,0.0791015625
138,1170491,0.3046875
138,1001446,-0.1328125
138,524012,-2.5625
138,666098,-0.05224609375
138,276642,0.228515625
138,1888527,-0.083984375
138,1717594,0.2392578125
138,1134088,0.2412109375
138,65274,-0.17578125
138,1868353,-0.12255859375
138,830220,-0.1396484375
138,1629227,0.22265625
139,1407024,-0.07470703125
139,863488,-0.04638671875
139,699220,0.287109375
139,1701815,0.2119140625
139,387812,-0.3203125
139,696324,0.3671875
139,1543188,-0.0810546875
139,1001797,0.07763671875
139,1193407,0.34765625
139,1156492,0.30078125
139,1322081,0.0693359375
139,542449,0.365234375
139,1229117,-0.251953125
139,423448,0.0927734375
139,1142729,0.388671875
139,929208,0.2021484375
139,1121264,-0.13671875
139,160254,0.419921875
139,1475046,-0.64453125
139,590075,0.1103515625
139,1547361,-0.9453125
139,1047053,0.038330078125
139,254120,-0.04248046875
139,316219,-0.333984375
139,765925,0.1298828125
139,1894337,-0.380859375
139,286155,0.259765625
139,1014443,-0.1796875
139,1378257,0.037841796875
139,506673,0.12451171875
139,1237118,0.2734375
139,1334204,0.1904296875
139,1027336,-0.53515625
139,1845177,0.1708984375
139,812976,0.10546875
139,741514,0.1728515625
139,527924,0.06494140625
139,157649,0.1640625
139,261506,0.04052734375
139,122725,0.037841796875
139,1590068,0.259765625
139,174893,-0.15625
139,818118,-0.08203125
140,983595,-0.640625
140,912830,0.1533203125
140,525395,-0.62109375
140,1890339,0.11767578125
140,648536,0.1806640625
140,1803290,0.1748046875
140,1302357,-0.412109375
140,169772,0.44140625
140,66884,-0.416015625
140,1268114,0.58984375
140,1910944,0.142578125
140,365596,0.296875
140,195719,-0.796875
140,746779,-0.0128173828125
140,788562,-0.07275390625
140,1633429,-0.69140625
140,1343715,0.578125
140,1363239,-0.55859375
140,1250066,0.78515625
140,311163,0.04052734375
140,1440735,-0.298828125
140,442497,-0.58984375
140,980248,-0.1533203125
140,481553,0.25
140,695879,0.443359375
140,152742,0.232421875
140,1802759,0.17578125
140,1635267,0.3203125
140,709833,-0.25390625
140,1845198,0.16796875
140,238450,0.050048828125
140,447820,-1.0
140,722145,0.169921875
140,1775234,0.140625
140,609974,0.054443359375
140,625397,0.28515625
140,1821944,0.318359375
140,1032503,0.3984375
140,595481,-0.291015625
140,1298279,0.12109375
140,744620,0.4140625
141,877501,0.0008544921875
141,1484353,-0.65625
141,1931681,-0.1455078125
141,535186,0.29296875
141,188649,0.1240234375
141,1357977,-0.244140625
141,489344,0.306640625
141,207729,0.2119140625
141,1384841,-0.171875
141,586872,-0.03857421875
142,1276172,0.2470703125
142,1978762,0.341796875
142,659783,-0.8203125
142,669214,0.045654296875
143,1292978,0.1865234375
143,1242960,-0.318359375
143,336210,-0.5625
143,824944,-0.08935546875
143,1854135,-0.279296875
143,1136778,-0.232421875
143,1498267,-0.05322265625
143,1222638,0.08642578125
143,1942255,-0.189453125
143,846627,-0.27734375
143,1060511,-0.41796875
144,1900325,0.1689453125
144,831955,-0.205078125
144,866895,0.2197265625
144,1608836,0.048583984375
144,1702580,-0.2080078125
145,1390283,0.6796875
145,1802293,0.3125
145,350687,-1.3359375
145,1258816,0.65625
145,763333,-0.35546875
145,160856,-0.0128173828125
145,1547485,0.57421875
145,794902,0.3828125
145,651158,0.380859375
145,1773127,0.60546875
145,1827210,0.2119140625
145,1477835,-0.08837890625
145,987319,0.1708984375
145,100163,0.37109375
145,307633,0.546875
145,1589474,0.36328125
145,1535066,0.5390625
145,681630,0.365234375
145,1345131,0.00408935546875
145,1165964,0.322265625
145,651968,-2.90625
145,837839,0.193359375
145,897295,-1.2109375
145,52292,0.37890625
145,581775,0.48046875
145,1812587,-1.171875
145,239201,-2.328125
145,1804743,0.220703125
146,573408,0.1748046875
146,257293,-1.1875
146,441199,0.064453125
146,88288,0.1044921875
146,424048,0.08251953125
146,408554,-0.099609375
146,1101699,-0.07373046875
146,1250528,-0.154296875
146,693103,0.19921875
146,97757,0.3125
146,339357,-0.08544921875
146,709818,0.3359375
146,152452,0.0247802734375
146,267384,0.1513671875
146,1835436,-0.0177001953125
146,206354,0.1845703125
146,698493,-0.091796875
146,440427,0.06494140625
146,1257413,0.181640625
146,223927,0.1474609375
146,720016,0.345703125
146,65972,0.02099609375
146,651854,0.37890625
146,125226,0.115234375
146,1825723,0.291015625
146,877990,-0.96875
146,1857776,0.0634765625
146,189815,0.2080078125
146,897873,0.5703125
146,357650,0.283203125
146,1835429,0.3984375
146,158636,0.259765625
146,407312,0.353515625
146,741021,0.08935546875
146,1829288,0.01092529296875
146,114446,0.0751953125
146,1302598,-0.01531982421875
146,398106,-0.0693359375
146,1811189,0.26953125
146,431673,0.28125
146,958144,0.1767578125
146,1709012,0.287109375
146,370201,0.1953125
146,659914,0.0380859375
146,651361,0.2216796875
146,1833121,-0.447265625
146,588561,0.1728515625
146,1734084,0.177734375
146,907165,-0.26953125
146,1626820,-0.047119140625
146,921947,0.0546875
146,1620121,-0.2734375
146,1643933,0.05029296875
146,1755995,0.1669921875
146,998741,0.302734375
146,830019,0.2021484375
146,177795,0.330078125
146,1066729,0.1494140625
146,821763,-0.005828857421875
146,1046725,0.138671875
146,1300520,0.26953125
147,1971493,0.306640625
147,1679652,0.19921875
147,1804526,0.30078125
147,538236,0.2353515625
147,1726994,0.10546875
147,447074,0.1787109375
147,327939,0.16796875
147,251923,-0.03662109375
147,1382631,0.359375
147,158533,-0.0693359375
148,1068293,0.1328125
148,1087010,0.373046875
148,418814,-0.080078125
148,157718,0.0927734375
148,1407566,-0.1455078125
148,291155,-0.17578125
148,56571,0.0072021484375
148,1699404,-0.005523681640625
148,1717916,0.1064453125
148,794493,0.03759765625
148,761568,-0.10498046875
148,1200724,0.33984375
148,553644,0.054443359375
148,240073,0.150390625
148,261580,0.0128173828125
148,1320145,-0.34375
148,1627074,0.236328125
148,49808,0.057373046875
148,562133,0.34375
148,577008,0.2177734375
148,675769,0.423828125
148,927838,-0.07080078125
148,1577805,0.408203125
148,540133,0.177734375
148,227011,-0.208984375
148,935598,-0.6015625
148,203362,0.2890625
148,169284,-0.16796875
148,1824377,0.07666015625
148,855245,0.0135498046875
148,135721,-0.3203125
148,479025,0.10107421875
148,657537,-0.423828125
148,1640975,0.2080078125
148,602857,-0.0537109375
148,1862594,-0.279296875
148,531367,0.07275390625
148,1135538,-0.2578125
148,526320,0.171875
148,1853344,-0.05078125
148,1596282,-0.4765625
148,1779428,0.01177978515625
148,344638,-0.7890625
148,893395,-0.33984375
148,61966,-0.5390625
148,280494,-0.85546875
148,975587,-0.78515625
149,1059843,0.48046875
149,51655,-0.0810546875
149,1773249,0.375
149,200532,0.05419921875
150,833541,-0.0279541015625
150,636333,-0.08544921875
150,175157,-0.6953125
150,1856585,0.44140625
151,1508153,0.205078125
151,386623,-1.546875
151,96573,-0.3671875
151,1922124,-0.049072265625
151,164752,0.1982421875
151,1678853,-0.185546875
151,1291016,0.1162109375
151,588935,-0.06396484375
151,1184457,-0.25390625
151,675485,0.103515625
152,1415301,0.2021484375
152,775356,0.0703125
152,533181,-0.08349609375
152,830098,0.34375
152,1438683,0.1572265625
152,647805,0.087890625
153,1239539,0.134765625
153,619629,-0.291015625
153,1933033,-0.01226806640625
153,438638,-0.1357421875
153,1546568,-0.55859375
153,422028,-0.203125
153,1436132,-0.08740234375
153,1041661,0.2080078125
153,465535,0.05615234375
153,1188835,0.024658203125
153,1204809,0.032470703125
153,556774,-0.10009765625
153,992586,0.10498046875
153,1410413,0.027099609375
153,98435,-0.416015625
153,299047,-0.1689453125
153,590392,-0.0113525390625
153,1326823,-0.1162109375
153,1590958,-0.62890625
153,672588,-0.2197265625
153,188302,-0.416015625
153,1416826,0.0146484375
153,1615828,-0.458984375
153,1096807,-0.8671875
153,1466323,-0.3671875
153,1653317,0.06689453125
153,1026878,-0.019287109375
153,1567226,-0.5234375
153,1086916,-0.765625
153,1507080,0.00286865234375
153,1704912,0.09912109375
154,269640,0.43359375
154,834509,0.2890625
154,603710,-1.0546875
154,1556783,-0.287109375
154,1454673,-0.73828125
154,1591324,0.275390625
154,1946574,-0.44921875
154,277335,0.1767578125
154,1865229,0.1689453125
154,1180406,-0.5234375
154,1776602,-0.75
154,1215082,0.64453125
154,616405,-0.53125
154,703225,0.46875
154,1513426,-0.01141357421875
154,647373,0.28515625
154,1570992,0.3359375
154,114742,-1.4453125
154,1158267,0.28515625
154,607167,0.1845703125
154,735631,0.0033416748046875
154,542702,0.322265625
154,1117920,-0.90625
154,433557,0.3125
154,1672238,0.375
154,718174,0.26953125
154,675580,-1.0703125
154,1336899,0.3515625
154,906047,0.25
154,1553557,0.2060546875
154,1482188,0.30078125
154,1648684,0.078125
154,1074958,0.380859375
154,1093192,0.109375
154,914198,-0.048583984375
154,1560910,-0.57421875
154,1861514,0.2060546875
154,646883,0.134765625
154,844723,-0.2216796875
154,206600,-1.6015625
154,427200,0.251953125
154,1488994,0.0966796875
154,814815,0.1923828125
154,174292,0.283203125
154,1898364,0.34375
154,1327605,0.34375
154,1864386,0.2001953125
154,1947132,0.158203125
154,1223741,0.1962890625
155,1125590,-0.1259765625
155,193402,0.34375
155,1457165,-0.04833984375
155,609903,0.10107421875
156,376303,0.65234375
156,1257004,0.1650390625
156,1363299,0.625
156,232513,0.302734375
156,741259,0.037109375
156,143217,0.12109375
156,1413608,-0.04248046875
156,181518,0.189453125
156,1782412,0.2236328125
156,1917061,0.1513671875
156,1266662,-0.06396484375
156,328022,0.2470703125
156,1260316,0.189453125
157,240236,0.2490234375
157,183563,0.2490234375
157,1048436,0.279296875
157,1266990,0.232421875
157,438474,-0.01470947265625
157,1621081,-0.09130859375
158,162601,0.169921875
158,898024,0.3359375
158,180457,0.1455078125
158,1480237,0.049072265625
158,364096,-0.083984375
158,77254,0.003997802734375
158,1096757,-0.056396484375
158,1429458,0.08447265625
158,88071,-0.125
158,341468,0.028076171875
158,1765188,0.0791015625
158,1161984,0.28515625
158,762442,0.011474609375
158,533224,0.169921875
158,1425594,-0.1943359375
158,908550,-0.2197265625
158,485847,0.1943359375
158,448571,0.384765625
158,1610529,0.08349609375
158,1945556,-0.5078125
159,1398598,0.04833984375
159,1119854,0.322265625
159,755390,-0.90625
159,855812,-0.1552734375
159,902549,0.48046875
159,1073632,0.04638671875
159,836613,0.322265625
159,1925120,0.37890625
159,1690073,0.296875
159,1052775,-1.984375
159,498112,0.384765625
159,1270366,0.26953125
159,1716365,0.306640625
159,1296094,0.271484375
159,888399,0.48046875
159,1093671,-2.203125
160,1456692,0.0673828125
160,1403387,0.0751953125
160,1350057,-0.2216796875
160,1802208,-0.15625
161,1419317,-0.17578125
161,1285617,0.142578125
161,1045593,-1.4921875
161,1445245,-0.37890625
161,1117308,0.05712890625
161,1272833,-0.01031494140625
161,1298770,0.02880859375
161,1285372,0.18359375
161,1181001,-0.05859375
161,1734639,-0.7109375
161,906047,-0.1591796875
161,1906698,-0.1279296875
161,1471961,0.21484375
161,1983406,0.0281982421875
161,868096,0.1611328125
161,130821,-0.23828125
161,976897,-0.98828125
161,1153660,-0.018798828125
161,1109226,0.062255859375
161,1140416,0.1201171875
161,1541953,-0.2109375
161,1227524,-0.0732421875
161,898882,-1.5546875
161,1971712,0.1279296875
161,914805,0.16015625
161,1403346,0.1376953125
161,1677908,0.283203125
161,1328712,-0.08544921875
161,1328053,0.1708984375
161,1291559,-1.875
161,1581063,0.515625
161,1291363,-0.115234375
161,1681845,0.224609375
161,1645811,0.484375
161,978406,0.2216796875
161,1924163,-1.671875
161,1103934,0.126953125
161,1600986,0.255859375
161,1418089,0.10498046875
161,1489812,0.12353515625
161,1936155,0.006683349609375
161,863142,-0.470703125
161,206576,-1.328125
161,1938860,0.1474609375
161,1411904,-0.267578125
161,1619445,0.1767578125
161,1487645,0.380859375
161,1357776,0.2373046875
161,1069180,-1.3125
161,1625099,0.26953125
161,1167825,0.05322265625
161,1562349,0.265625
161,1339676,0.26953125
161,1137542,0.453125
161,1072564,0.283203125
161,1667104,0.3359375
161,1170490,0.271484375
161,1172922,0.2490234375
161,1013856,0.189453125
161,1243257,0.2099609375
161,1684692,-0.8046875
161,1104209,0.26953125
161,1158862,0.2353515625
161,1710186,0.166015625
161,1418229,0.0810546875
161,1640616,-0.0142822265625
161,1774757,-0.470703125
161,1000623,0.03125
161,1159217,0.099609375
161,868719,-0.25390625
161,1527278,0.1982421875
161,1168387,-1.5234375
161,1529435,0.04443359375
161,1532844,0.0198974609375
161,1163025,0.330078125
161,1098088,-0.6171875
161,1133448,0.212890625
161,801311,-0.8671875
161,1503317,0.087890625
161,964614,-0.08349609375
161,1289142,0.2060546875
161,1240876,0.146484375
161,1559990,0.35546875
161,1222069,0.1376953125
161,1510419,-1.4375
161,979361,0.13671875
161,1145475,0.1318359375
161,847100,0.0299072265625
161,817819,-0.0478515625
161,900322,0.546875
161,857841,0.023681640625
161,1449527,-2.796875
161,1117827,0.154296875
161,1118654,0.1513671875
161,967419,0.034423828125
161,1124951,0.11474609375
161,1451525,0.1650390625
161,994705,0.2314453125
161,837444,-1.7890625
161,1677746,0.173828125
161,1506064,0.0888671875
161,1249822,0.003997802734375
161,926284,0.46484375
161,1495456,0.07568359375
161,1129577,-0.030517578125
161,1430912,-1.2734375
161,1167070,0.2734375
161,1346604,0.1689453125
161,1942479,0.1416015625
161,1282742,0.3203125
161,1395471,0.26953125
161,1202082,0.201171875
161,1415371,-1.15625
161,1182206,0.1796875
161,1536327,0.1611328125
161,1488046,0.408203125
161,972289,0.05810546875
161,1158264,0.3046875
161,1983686,0.349609375
161,1026640,-1.0625
161,819709,-0.125
161,1379440,0.1943359375
161,846073,0.12255859375
161,1615392,0.275390625
161,1667689,0.06396484375
161,814450,-0.138671875
161,792548,-0.82421875
161,1077291,0.16015625
161,1650656,-0.40625
161,856787,0.05859375
161,1301807,0.16796875
161,1643811,0.1435546875
161,1534013,0.1611328125
161,947755,0.2265625
161,953520,0.1484375
161,1498130,-0.5703125
161,1270523,-0.1220703125
161,863474,0.009033203125
161,1142321,0.1748046875
161,1031580,-0.13671875
161,124253,-1.0078125
161,982437,0.251953125
161,1227964,0.1796875
161,936576,0.18359375
161,1036573,0.220703125
161,584943,-2.0625
161,1045935,0.1494140625
161,1381288,-0.064453125
161,1657515,0.353515625
161,966203,-0.65234375
161,1336707,0.166015625
161,1653819,-0.0751953125
161,1366906,0.2412109375
161,1020557,0.099609375
161,1292172,0.1748046875
161,1108147,-0.333984375
161,461073,-0.146484375
161,1601720,-0.185546875
161,1599223,-0.2041015625
161,1096167,0.34765625
161,1208422,0.1298828125
161,873402,0.25
161,1089658,-1.5390625
161,1233682,-0.65625
161,1564453,-0.1796875
161,830642,0.5546875
161,1117772,0.390625
161,907533,0.28125
161,956398,0.06591796875
161,1277310,-1.3203125
161,1730973,-0.189453125
161,880945,0.1826171875
161,979937,0.2734375
161,991872,0.1875
161,1349176,-0.1181640625
161,1192810,-1.09375
161,874861,0.1875
161,1621230,0.1962890625
161,1239802,0.1962890625
161,1079967,0.185546875
161,1446538,0.04150390625
161,1180406,-1.0078125
161,1131505,0.1162109375
161,1685992,0.12451171875
161,946321,-0.27734375
161,1049578,0.2392578125
161,1345501,-0.005859375
161,498530,-1.6171875
161,1397726,0.1064453125
161,1940838,0.2353515625
161,1055031,0.28125
161,1569844,0.099609375
161,842314,0.062255859375
161,877139,-0.048828125
161,1132273,-0.138671875
161,1255959,0.19921875
161,1682881,0.30078125
161,1368786,-0.2294921875
161,1098606,0.2431640625
161,1526158,0.1318359375
161,1979129,0.328125
161,1699931,0.18359375
161,1923667,0.310546875
161,822289,-0.16796875
161,1062659,-1.3359375
161,1927918,0.236328125
161,1504732,0.12060546875
161,1654488,0.13671875
161,1093766,0.0693359375
161,904770,0.05126953125
161,1066575,0.1689453125
161,1222140,-0.87890625
161,1453080,0.1396484375
161,1501370,-0.56640625
161,974343,0.31640625
161,1559508,-0.1611328125
161,1612409,-0.1494140625
161,1223065,0.11181640625
161,1307841,-0.044189453125
161,1564064,0.19140625
161,1231283,-0.01953125
161,1093103,-0.10986328125
161,1530691,0.08837890625
162,1622723,-0.10205078125
162,1377985,-0.2119140625
162,1723582,-1.140625
162,222079,0.009765625
163,875058,0.119140625
163,1384526,0.494140625
163,843797,-0.6171875
163,398885,0.40625
163,871560,0.26171875
163,1139743,0.482421875
163,1894642,0.310546875
163,1433212,0.1806640625
163,433262,0.439453125
163,571226,0.130859375
163,520555,0.16796875
163,1158673,0.46484375
163,1752011,0.10205078125
163,1792685,0.2138671875
163,1015218,0.046875
164,1231639,0.197265625
164,1648305,0.04541015625
164,482332,-0.06982421875
164,942459,0.322265625
164,1005092,0.2734375
164,1055351,0.23046875
164,854881,0.201171875
164,152936,-0.1640625
164,759534,-0.7421875
165,1222712,0.25390625
165,1472371,0.09375
165,270011,-1.8671875
165,1155288,0.1748046875
166,1342264,0.357421875
166,1578139,0.2421875
166,515331,0.171875
166,798849,0.2080078125
166,1891931,0.314453125
166,939030,-0.1923828125
166,1658616,0.095703125
166,692797,0.06689453125
166,340799,0.2734375
166,85264,0.00750732421875
166,1018345,-1.984375
166,978056,-0.25390625
166,1117107,-1.6171875
166,1142471,-0.251953125
166,100946,0.045654296875
166,1769617,-0.2578125
166,1642925,-0.8125
166,461389,0.0096435546875
166,1570136,-0.82421875
166,1940349,-0.384765625
166,202315,-0.07763671875
166,508980,-0.1318359375
166,625939,0.061279296875
166,98663,0.23828125
166,724540,-0.345703125
166,184076,0.16015625
166,430141,0.0040283203125
166,342997,-0.146484375
166,546477,-0.045654296875
166,664168,0.2119140625
166,1139008,-0.1865234375
166,159766,0.0123291015625
166,1743277,-2.0
166,321111,-0.2041015625
166,1172157,-0.0517578125
166,529632,-0.05078125
166,1707990,-0.1201171875
166,1823710,-0.0693359375
166,1384250,-0.4609375
166,350048,0.1943359375
166,650981,-0.1142578125
166,1664017,0.14453125
166,295701,-0.2138671875
166,1817880,0.02392578125
166,1242729,-0.08447265625
166,1496356,-0.06640625
166,357968,0.33203125
166,1160201,-0.142578125
166,965387,-0.6328125
166,1380660,-1.953125
166,864609,-0.031005859375
167,835473,0.1416015625
167,1773574,0.06201171875
167,1292637,0.025390625
167,1863610,0.43359375
167,1518720,0.28125
167,1613805,0.2412109375
167,477036,-0.01092529296875
167,124023,0.0732421875
167,836080,-0.1650390625
167,765870,0.251953125
167,1208634,0.39453125
167,1180336,0.3359375
167,1856670,0.1162109375
167,913136,0.5
167,1610107,-0.00946044921875
167,933218,0.33984375
167,345334,-0.478515625
167,372264,0.064453125
167,1729550,-0.46875
167,1975318,0.0927734375
167,768524,-0.484375
167,1412546,-0.0419921875
167,52669,0.1328125
167,266547,0.427734375
167,412913,0.07861328125
167,758864,-0.66796875
167,687065,0.240234375
167,177749,0.0203857421875
167,1512453,0.310546875
167,1679363,0.0771484375
167,1775750,-0.01422119140625
167,1718209,-0.1220703125
167,1734109,0.6328125
167,389865,0.06640625
167,125324,0.2578125
167,963228,0.396484375
167,1716397,-0.33203125
167,241555,0.3046875
167,507846,0.3046875
168,1113380,0.0703125
168,1287862,-0.1171875
168,506642,0.326171875
168,1843700,-0.10205078125
168,1702580,-0.1513671875
168,1624344,-0.1318359375
168,1848461,-0.115234375
168,974163,0.06787109375
168,535182,0.21875
168,831955,-0.10546875
168,1015879,0.181640625
168,1143687,0.33203125
168,181532,0.09765625
168,740471,0.1982421875
168,154423,0.1826171875
168,1048754,0.1435546875
168,1735545,0.251953125
168,488221,-0.34765625
168,403880,0.2392578125
168,866895,0.291015625
168,1450460,0.1064453125
168,204297,0.326171875
168,1743466,0.294921875
168,729014,0.41015625
168,1277469,0.2353515625
168,193982,0.052734375
168,954949,-0.279296875
168,1889662,0.234375
168,739311,0.2314453125
168,1225763,0.3671875
168,1842869,0.080078125
168,535554,-0.08544921875
168,1608836,0.19140625
168,392500,-0.07861328125
168,156895,0.1904296875
168,752287,0.251953125
168,358436,0.08740234375
168,925091,0.3671875
168,387743,-0.1376953125
168,231572,-0.1416015625
168,245270,0.087890625
168,517857,0.2734375
168,1052727,-0.059326171875
168,996104,-0.263671875
168,882657,0.04248046875
168,1644819,0.224609375
168,1900325,0.025634765625
168,1639309,-0.275390625
168,1623058,0.0439453125
168,1423354,0.1533203125
168,975995,0.1298828125
168,1640330,-0.051513671875
168,1081675,0.171875
168,1515320,0.240234375
168,1981122,0.11328125
168,1953355,-0.06982421875
168,1230728,-0.0537109375
168,1946055,0.294921875
168,1130770,-0.0703125
168,1463734,0.0255126953125
168,841708,0.28125
168,1977775,0.13671875
168,786866,-0.0242919921875
168,124669,0.00933837890625
168,1145001,-0.6640625
168,1118145,0.146484375
168,1618294,0.056884765625
168,1600991,0.140625
168,1363446,0.1669921875
168,1272442,0.1708984375
168,1753983,0.050048828125
168,787419,0.248046875
169,1609162,0.26171875
169,1010206,-0.0145263671875
169,1264961,0.0986328125
169,1015475,0.2197265625
169,1398282,0.20703125
169,1375145,0.111328125
169,410937,-0.07177734375
169,673055,0.22265625
169,1355040,-0.013916015625
169,762774,-0.0859375
170,1837144,0.00836181640625
170,1078570,0.05126953125
170,141548,-0.003936767578125
170,1402871,-0.1513671875
170,763887,-0.53515625
170,1119881,0.4609375
170,1768711,-0.330078125
170,560472,-0.0028839111328125
170,1814482,-0.216796875
170,1419702,0.1455078125
170,915476,0.048828125
170,242196,-0.8984375
170,823131,0.3125
170,352648,-0.4375
170,348097,0.017333984375
170,586033,0.2412109375
170,181741,0.10107421875
170,56867,-0.2451171875
170,1638782,0.1171875
170,347162,-0.259765625
170,143425,-0.439453125
170,484130,-0.53515625
170,1820347,-1.2109375
170,346549,0.09033203125
170,1093009,-0.52734375
170,99373,-0.11083984375
170,1281930,-0.2041015625
170,179566,0.275390625
170,725725,0.220703125
170,438536,0.244140625
170,58225,0.040283203125
170,1914631,0.232421875
170,245853,0.060546875
170,338749,-0.03271484375
170,58932,-0.177734375
170,564500,-0.31640625
170,215812,0.470703125
170,1823901,0.09033203125
170,191292,0.1875
170,321936,-1.3828125
170,1120984,-0.04736328125
170,1840406,0.1669921875
170,405866,0.15234375
170,1007133,0.2255859375
170,1872249,-0.251953125
170,1712098,0.1064453125
170,106201,0.234375
170,893092,-0.042724609375
170,1283218,0.2294921875
170,1069695,0.12890625
170,965019,-0.060791015625
171,726540,-0.037353515625
171,280516,-0.07177734375
171,545521,-0.1982421875
171,721231,0.01025390625
171,1576252,0.1494140625
171,1949880,-0.2314453125
171,1917193,-0.1171875
171,1288134,0.10302734375
171,118436,0.2197265625
171,1133206,-0.181640625
171,601082,0.220703125
172,923230,0.265625
172,586053,0.2890625
172,1320486,0.07275390625
172,1103578,0.140625
172,1048414,-0.08740234375
172,1099110,-0.080078125
172,1884270,0.09423828125
172,1684476,-0.37109375
172,685448,-0.10107421875
172,395427,0.000423431396484375
172,249872,0.06494140625
172,734181,0.36328125
172,103614,0.06298828125
172,743692,0.154296875
172,1517362,-0.76953125
172,745289,0.56640625
172,1797320,0.0849609375
172,1377429,0.2890625
172,1264476,-0.03564453125
172,57066,0.01556396484375
172,1852646,-0.84375
172,1697188,0.2119140625
172,880374,0.1708984375
172,937648,-0.43359375
172,61745,-0.039794921875
172,1137383,0.138671875
172,1201990,-0.283203125
172,323600,-0.4609375
172,1831222,-0.59375
172,380549,-0.08544921875
172,1079177,-0.2490234375
172,155677,0.1826171875
172,1331773,0.279296875
172,120919,0.154296875
172,1903507,0.0908203125
172,814295,-0.1884765625
172,509839,-0.0185546875
172,366393,-0.3515625
172,820116,0.041748046875
172,707135,0.177734375
172,415938,-2.109375
172,639853,0.1484375
172,839569,0.1875
172,928057,0.0888671875
172,653156,-1.21875
172,1738165,-0.01434326171875
172,1515026,0.095703125
172,1626122,0.002593994140625
172,1017005,-0.423828125
173,1531873,-0.043701171875
173,867530,-0.1630859375
173,992215,-2.21875
